"RecNumbe","F1Age","F2Age","MarriedCouple","UnmarriedCouple","SingleFemale","SingleMale","F1White","F1Black","F1NativeAmer","F1Asian","F1HawaiiP","F1Hispanic","F2White","F2Black","F2NativeAmer","F2Asian","F2HawaiiP","F2Hispanic","SameRaces","KidNotWhParentWh","KidWhParentNotWh","OtherTrans","Adopt","prediction","score.0","score.1"
"260829000000",63,63, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"260829000000",63,63, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"260830000000",63,65, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,"1",0.83806344,0.16193656
"260830000000",54,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,"1",0.83806344,0.16193656
"260830000000",63,65, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"260830000000",54,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"260832000000",40,43, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260835000000",47,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260836000000",49,45, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"260838000000",62,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260838000000",54,56, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260838000000",62,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260838000000",54,56, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260839000000",58,NA, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260840000000",68,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.98648649,0.01351351
"260840000000",52,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"0",0.29260450,0.70739550
"260840000000",68,NA, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.79166667,0.20833333
"260840000000",52,NA, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.79166667,0.20833333
"260843000000",48,53, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260844000000",46,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260845000000",64,68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260846000000",45,50, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260847000000",57,46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1,1,"1",0.93939394,0.06060606
"260849000000",55,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260851000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260851000000",35,43, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260851000000",51,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"260851000000",35,43, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"260855000000",57,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"260859000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"260859000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"260859000000",40,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"260859000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"260859000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"260859000000",40,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"260859000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"260859000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"260859000000",40,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"260862000000",57,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260863000000",56,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260864000000",58,62, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260864000000",58,62, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260864000000",58,62, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260864000000",58,62, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.93939394,0.06060606
"260869000000",54,55, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,"1",0.83806344,0.16193656
"260871000000",27,23, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260872000000",40,43, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260873000000",37,37, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260873000000",68,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260873000000",37,37, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260873000000",68,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260876000000",54,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260876000000",36,38, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260876000000",54,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260876000000",36,38, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260880000000",36,33, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260882000000",47,48, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260884000000",63,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"260886000000",68,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"1",0.98648649,0.01351351
"260886000000",51,46, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"0",0.29260450,0.70739550
"260886000000",68,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260886000000",51,46, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260887000000",53,NA, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"260889000000",41,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260889000000",63,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260889000000",41,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.79166667,0.20833333
"260889000000",63,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.79166667,0.20833333
"260892000000",45,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260892000000",59,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260892000000",45,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"260892000000",59,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"260893000000",67,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.98648649,0.01351351
"260893000000",67,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.98648649,0.01351351
"260893000000",67,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.98648649,0.01351351
"260893000000",67,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.98648649,0.01351351
"260894000000",37,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"0",0.29260450,0.70739550
"260896000000",59,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.98648649,0.01351351
"260896000000",59,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.98648649,0.01351351
"260896000000",59,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.98648649,0.01351351
"260896000000",59,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.98648649,0.01351351
"260903000000",56,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260905000000",42,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260905000000",53,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260905000000",50,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260905000000",42,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"0",0.29260450,0.70739550
"260905000000",53,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"0",0.29260450,0.70739550
"260905000000",50,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"0",0.29260450,0.70739550
"260905000000",42,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260905000000",53,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260905000000",50,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260908000000",57,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260915000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"260916000000",56,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260916000000",39,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260916000000",56,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260916000000",39,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260920000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260920000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260920000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260920000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260922000000",45,45, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260922000000",50,47, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260922000000",45,45, 1, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,1,"1",0.93939394,0.06060606
"260922000000",50,47, 1, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,1,"1",0.93939394,0.06060606
"260926000000",39,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"0",0.43076923,0.56923077
"260926000000",60,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"0",0.43076923,0.56923077
"260926000000",39,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"0",0.29260450,0.70739550
"260926000000",60,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.98648649,0.01351351
"260927000000",38,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260928000000",65,55, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0,1,"1",0.93939394,0.06060606
"260934000000",39,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260937000000",31,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"260940000000",57,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"260940000000",48,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"260940000000",57,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260940000000",48,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260944000000",35,47, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"260947000000",46,42, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260950000000",69,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260951000000",35,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260954000000",54,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 1,1,"0",0.29260450,0.70739550
"260955000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"0",0.43076923,0.56923077
"260955000000",53,56, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"0",0.43076923,0.56923077
"260955000000",54,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"0",0.43076923,0.56923077
"260955000000",52,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260955000000",53,56, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260955000000",54,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260955000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260955000000",53,56, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260955000000",54,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260956000000",56,48, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260956000000",53,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"260956000000",56,48, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260956000000",53,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260958000000",56,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"0",0.29260450,0.70739550
"260958000000",71,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.98648649,0.01351351
"260958000000",56,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260958000000",71,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260959000000",66,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260959000000",66,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260959000000",66,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260959000000",66,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
